,geo,time,life_expectancy_at_birth_with_projections
13662,dnk,1821,39.0
13663,dnk,1822,43.36
13664,dnk,1823,46.37
13665,dnk,1824,44.56
13666,dnk,1825,43.14
13667,dnk,1826,40.26
13668,dnk,1827,41.11
13669,dnk,1828,36.64
13670,dnk,1829,31.02
13671,dnk,1830,34.11
13672,dnk,1831,29.25
13673,dnk,1832,32.53
13674,dnk,1833,36.2
13675,dnk,1834,36.53
13676,dnk,1835,38.35
13677,dnk,1836,39.92
13678,dnk,1837,41.5
13679,dnk,1838,43.11
13680,dnk,1839,41.86
13681,dnk,1840,41.06
13682,dnk,1841,42.64
13683,dnk,1842,42.49
13684,dnk,1843,43.85
13685,dnk,1844,44.0
13686,dnk,1845,43.35
13687,dnk,1846,40.43
13688,dnk,1847,40.47
13689,dnk,1848,40.73
13690,dnk,1849,39.5
13691,dnk,1850,43.5
13692,dnk,1851,44.57
13693,dnk,1852,43.08
13694,dnk,1853,38.6
13695,dnk,1854,44.74
13696,dnk,1855,46.18
13697,dnk,1856,46.78
13698,dnk,1857,42.49
13699,dnk,1858,40.04
13700,dnk,1859,44.42
13701,dnk,1860,45.11
13702,dnk,1861,47.65
13703,dnk,1862,47.62
13704,dnk,1863,47.58
13705,dnk,1864,40.2
13706,dnk,1865,39.85
13707,dnk,1866,42.95
13708,dnk,1867,44.97
13709,dnk,1868,45.66
13710,dnk,1869,46.13
13711,dnk,1870,46.06
13712,dnk,1871,46.15
13713,dnk,1872,47.53
13714,dnk,1873,47.58
13715,dnk,1874,46.1
13716,dnk,1875,44.5
13717,dnk,1876,45.87
13718,dnk,1877,47.4
13719,dnk,1878,47.59
13720,dnk,1879,46.28
13721,dnk,1880,44.85
13722,dnk,1881,48.35
13723,dnk,1882,46.75
13724,dnk,1883,48.54
13725,dnk,1884,48.58
13726,dnk,1885,49.67
13727,dnk,1886,48.98
13728,dnk,1887,48.69
13729,dnk,1888,46.68
13730,dnk,1889,47.8
13731,dnk,1890,47.27
13732,dnk,1891,46.8
13733,dnk,1892,47.46
13734,dnk,1893,47.11
13735,dnk,1894,49.38
13736,dnk,1895,50.89
13737,dnk,1896,52.95
13738,dnk,1897,51.82
13739,dnk,1898,53.11
13740,dnk,1899,50.67
13741,dnk,1900,51.9
13742,dnk,1901,52.61
13743,dnk,1902,54.69
13744,dnk,1903,54.76
13745,dnk,1904,55.75
13746,dnk,1905,54.35
13747,dnk,1906,56.54
13748,dnk,1907,56.07
13749,dnk,1908,54.9
13750,dnk,1909,57.37
13751,dnk,1910,58.02
13752,dnk,1911,56.94
13753,dnk,1912,58.02
13754,dnk,1913,58.85
13755,dnk,1914,58.45
13756,dnk,1915,58.38
13757,dnk,1916,56.89
13758,dnk,1917,57.23
13759,dnk,1918,56.17
13760,dnk,1919,56.92
13761,dnk,1920,57.46
13762,dnk,1921,61.69
13763,dnk,1922,60.56
13764,dnk,1923,61.12
13765,dnk,1924,61.09
13766,dnk,1925,61.86
13767,dnk,1926,61.61
13768,dnk,1927,61.14
13769,dnk,1928,61.82
13770,dnk,1929,61.89
13771,dnk,1930,62.2
13772,dnk,1931,61.78
13773,dnk,1932,62.62
13774,dnk,1933,63.54
13775,dnk,1934,64.03
13776,dnk,1935,62.8
13777,dnk,1936,63.37
13778,dnk,1937,63.85
13779,dnk,1938,64.86
13780,dnk,1939,65.69
13781,dnk,1940,66.13
13782,dnk,1941,65.88
13783,dnk,1942,67.02
13784,dnk,1943,67.31
13785,dnk,1944,66.26
13786,dnk,1945,65.94
13787,dnk,1946,67.09
13788,dnk,1947,68.38
13789,dnk,1948,69.96
13790,dnk,1949,69.98
13791,dnk,1950,70.16
13792,dnk,1951,70.76
13793,dnk,1952,70.61
13794,dnk,1953,70.97
13795,dnk,1954,71.17
13796,dnk,1955,71.74
13797,dnk,1956,71.86
13798,dnk,1957,71.62
13799,dnk,1958,72.05
13800,dnk,1959,72.03
13801,dnk,1960,72.02
13802,dnk,1961,72.27
13803,dnk,1962,72.15
13804,dnk,1963,72.24
13805,dnk,1964,72.32
13806,dnk,1965,72.19
13807,dnk,1966,72.27
13808,dnk,1967,72.75
13809,dnk,1968,72.96
13810,dnk,1969,73.04
13811,dnk,1970,73.16
13812,dnk,1971,73.3
13813,dnk,1972,73.43
13814,dnk,1973,73.64
13815,dnk,1974,73.8
13816,dnk,1975,73.94
13817,dnk,1976,73.98
13818,dnk,1977,74.25
13819,dnk,1978,74.25
13820,dnk,1979,74.22
13821,dnk,1980,74.19
13822,dnk,1981,74.25
13823,dnk,1982,74.38
13824,dnk,1983,74.4
13825,dnk,1984,74.48
13826,dnk,1985,74.52
13827,dnk,1986,74.66
13828,dnk,1987,74.77
13829,dnk,1988,74.86
13830,dnk,1989,74.91
13831,dnk,1990,75.0
13832,dnk,1991,75.3
13833,dnk,1992,75.37
13834,dnk,1993,75.36
13835,dnk,1994,75.32
13836,dnk,1995,75.47
13837,dnk,1996,75.76
13838,dnk,1997,76.16
13839,dnk,1998,76.61
13840,dnk,1999,76.34
13841,dnk,2000,77.02
13842,dnk,2001,77.17
13843,dnk,2002,77.19
13844,dnk,2003,77.47
13845,dnk,2004,77.84
13846,dnk,2005,78.32
13847,dnk,2006,78.34
13848,dnk,2007,78.39
13849,dnk,2008,78.8
13850,dnk,2009,79.02
13851,dnk,2010,79.29
13852,dnk,2011,79.81
13853,dnk,2012,80.14
13854,dnk,2013,80.39
13855,dnk,2014,80.7
13856,dnk,2015,80.87
13857,dnk,2016,80.81
13858,dnk,2017,80.76
13859,dnk,2018,80.87
13860,dnk,2019,80.98
13861,dnk,2020,81.11
13862,dnk,2021,81.25
13863,dnk,2022,81.4
13864,dnk,2023,81.55
13865,dnk,2024,81.7
13866,dnk,2025,81.85
13867,dnk,2026,81.99
13868,dnk,2027,82.14
13869,dnk,2028,82.29
13870,dnk,2029,82.44
13871,dnk,2030,82.58
13872,dnk,2031,82.73
13873,dnk,2032,82.88
13874,dnk,2033,83.02
13875,dnk,2034,83.17
13876,dnk,2035,83.32
13877,dnk,2036,83.46
13878,dnk,2037,83.6
13879,dnk,2038,83.74
13880,dnk,2039,83.88
13881,dnk,2040,84.01
13882,dnk,2041,84.14
13883,dnk,2042,84.27
13884,dnk,2043,84.39
13885,dnk,2044,84.52
13886,dnk,2045,84.64
13887,dnk,2046,84.76
13888,dnk,2047,84.88
13889,dnk,2048,85.0
13890,dnk,2049,85.11
13891,dnk,2050,85.23
13892,dnk,2051,85.34
13893,dnk,2052,85.45
13894,dnk,2053,85.57
13895,dnk,2054,85.68
13896,dnk,2055,85.79
13897,dnk,2056,85.9
13898,dnk,2057,86.01
13899,dnk,2058,86.12
13900,dnk,2059,86.22
13901,dnk,2060,86.33
13902,dnk,2061,86.43
13903,dnk,2062,86.54
13904,dnk,2063,86.64
13905,dnk,2064,86.75
13906,dnk,2065,86.86
13907,dnk,2066,86.96
13908,dnk,2067,87.07
13909,dnk,2068,87.18
13910,dnk,2069,87.28
13911,dnk,2070,87.39
13912,dnk,2071,87.5
13913,dnk,2072,87.6
13914,dnk,2073,87.71
13915,dnk,2074,87.81
13916,dnk,2075,87.92
13917,dnk,2076,88.02
13918,dnk,2077,88.13
13919,dnk,2078,88.24
13920,dnk,2079,88.34
13921,dnk,2080,88.45
13922,dnk,2081,88.56
13923,dnk,2082,88.67
13924,dnk,2083,88.77
13925,dnk,2084,88.88
13926,dnk,2085,88.98
13927,dnk,2086,89.09
13928,dnk,2087,89.2
13929,dnk,2088,89.3
13930,dnk,2089,89.41
13931,dnk,2090,89.52
13932,dnk,2091,89.62
13933,dnk,2092,89.73
13934,dnk,2093,89.84
13935,dnk,2094,89.95
13936,dnk,2095,90.05
13937,dnk,2096,90.16
13938,dnk,2097,90.26
13939,dnk,2098,90.37
13940,dnk,2099,90.47
13941,dnk,2100,90.57
13942,dom,1800,29.9
13943,dom,1801,29.9
13944,dom,1802,29.9
13945,dom,1803,29.9
13946,dom,1804,29.9
13947,dom,1805,29.9
13948,dom,1806,29.9
13949,dom,1807,29.9
13950,dom,1808,29.9
13951,dom,1809,29.9
13952,dom,1810,29.9
13953,dom,1811,29.9
13954,dom,1812,29.9
13955,dom,1813,29.9
13956,dom,1814,29.9
13957,dom,1815,29.9
13958,dom,1816,29.9
13959,dom,1817,29.9
13960,dom,1818,29.9
13961,dom,1819,29.9
13962,dom,1820,29.9
13963,dom,1821,29.9
13964,dom,1822,29.9
13965,dom,1823,29.9
13966,dom,1824,29.9
13967,dom,1825,29.9
13968,dom,1826,29.9
13969,dom,1827,29.9
13970,dom,1828,29.9
13971,dom,1829,29.9
13972,dom,1830,29.9
13973,dom,1831,29.9
13974,dom,1832,29.9
13975,dom,1833,29.9
13976,dom,1834,29.9
13977,dom,1835,29.9
13978,dom,1836,29.9
13979,dom,1837,29.9
13980,dom,1838,29.9
13981,dom,1839,29.9
13982,dom,1840,29.9
13983,dom,1841,29.9
13984,dom,1842,29.9
13985,dom,1843,29.9
13986,dom,1844,29.9
13987,dom,1845,29.9
13988,dom,1846,29.9
13989,dom,1847,29.9
13990,dom,1848,29.9
13991,dom,1849,29.9
13992,dom,1850,29.9
13993,dom,1851,29.9
13994,dom,1852,29.9
13995,dom,1853,29.9
13996,dom,1854,29.9
13997,dom,1855,29.9
13998,dom,1856,29.9
13999,dom,1857,29.9
14000,dom,1858,29.9
14001,dom,1859,29.9
14002,dom,1860,29.9
14003,dom,1861,29.9
14004,dom,1862,29.9
14005,dom,1863,29.9
14006,dom,1864,29.9
14007,dom,1865,29.9
14008,dom,1866,29.9
14009,dom,1867,29.9
14010,dom,1868,29.9
14011,dom,1869,29.9
14012,dom,1870,29.9
14013,dom,1871,29.94
14014,dom,1872,29.98
14015,dom,1873,30.02
14016,dom,1874,30.05
14017,dom,1875,30.09
14018,dom,1876,30.13
14019,dom,1877,30.17
14020,dom,1878,30.21
14021,dom,1879,30.25
14022,dom,1880,30.28
14023,dom,1881,30.32
14024,dom,1882,30.36
14025,dom,1883,30.4
14026,dom,1884,30.44
14027,dom,1885,30.48
14028,dom,1886,30.52
14029,dom,1887,30.55
14030,dom,1888,30.59
14031,dom,1889,30.63
14032,dom,1890,30.67
14033,dom,1891,30.71
14034,dom,1892,30.75
14035,dom,1893,30.78
14036,dom,1894,30.82
14037,dom,1895,30.86
14038,dom,1896,30.9
14039,dom,1897,30.94
14040,dom,1898,30.98
14041,dom,1899,31.02
14042,dom,1900,31.05
14043,dom,1901,31.09
14044,dom,1902,31.13
14045,dom,1903,31.17
14046,dom,1904,31.21
14047,dom,1905,31.25
14048,dom,1906,31.29
14049,dom,1907,31.32
14050,dom,1908,31.36
14051,dom,1909,31.4
14052,dom,1910,31.44
14053,dom,1911,31.48
14054,dom,1912,31.52
14055,dom,1913,31.55
14056,dom,1914,31.59
14057,dom,1915,31.63
14058,dom,1916,31.67
14059,dom,1917,31.71
14060,dom,1918,20.59
14061,dom,1919,31.79
14062,dom,1920,31.82
14063,dom,1921,31.86
14064,dom,1922,31.9
14065,dom,1923,31.94
14066,dom,1924,31.98
14067,dom,1925,32.02
14068,dom,1926,32.05
14069,dom,1927,32.09
14070,dom,1928,32.13
14071,dom,1929,32.17
14072,dom,1930,32.21
14073,dom,1931,32.25
14074,dom,1932,32.29
14075,dom,1933,32.32
14076,dom,1934,32.36
14077,dom,1935,32.4
14078,dom,1936,33.48
14079,dom,1937,34.57
14080,dom,1938,35.65
14081,dom,1939,36.74
14082,dom,1940,37.83
14083,dom,1941,38.92
14084,dom,1942,40.02
14085,dom,1943,41.12
14086,dom,1944,42.22
14087,dom,1945,43.32
14088,dom,1946,44.43
14089,dom,1947,45.53
14090,dom,1948,46.64
14091,dom,1949,47.76
14092,dom,1950,48.87
14093,dom,1951,49.39
14094,dom,1952,50.36
14095,dom,1953,51.32
14096,dom,1954,52.27
14097,dom,1955,53.21
14098,dom,1956,54.15
14099,dom,1957,55.07
14100,dom,1958,55.98
14101,dom,1959,56.89
14102,dom,1960,57.78
14103,dom,1961,58.67
14104,dom,1962,59.54
14105,dom,1963,60.4
14106,dom,1964,61.24
14107,dom,1965,62.07
14108,dom,1966,62.89
14109,dom,1967,63.69
14110,dom,1968,64.48
14111,dom,1969,65.24
14112,dom,1970,65.99
14113,dom,1971,66.38
14114,dom,1972,66.84
14115,dom,1973,67.37
14116,dom,1974,67.83
14117,dom,1975,68.22
14118,dom,1976,68.6
14119,dom,1977,69.03
14120,dom,1978,69.53
14121,dom,1979,69.14
14122,dom,1980,70.26
14123,dom,1981,70.59
14124,dom,1982,70.86
14125,dom,1983,71.04
14126,dom,1984,71.09
14127,dom,1985,71.09
14128,dom,1986,71.1
14129,dom,1987,71.08
14130,dom,1988,71.36
14131,dom,1989,71.74
14132,dom,1990,71.96
14133,dom,1991,72.41
14134,dom,1992,72.91
14135,dom,1993,73.16
14136,dom,1994,73.41
14137,dom,1995,73.47
14138,dom,1996,73.36
14139,dom,1997,73.39
14140,dom,1998,73.31
14141,dom,1999,73.6
14142,dom,2000,73.89
14143,dom,2001,73.99
14144,dom,2002,74.07
14145,dom,2003,73.77
14146,dom,2004,73.13
14147,dom,2005,73.18
14148,dom,2006,73.22
14149,dom,2007,73.46
14150,dom,2008,73.83
14151,dom,2009,73.97
14152,dom,2010,74.02
14153,dom,2011,73.92
14154,dom,2012,73.64
14155,dom,2013,73.15
14156,dom,2014,72.95
14157,dom,2015,72.76
14158,dom,2016,72.76
14159,dom,2017,73.09
14160,dom,2018,73.29
14161,dom,2019,73.48
14162,dom,2020,73.65
14163,dom,2021,73.82
14164,dom,2022,73.97
14165,dom,2023,74.13
14166,dom,2024,74.29
14167,dom,2025,74.45
14168,dom,2026,74.61
14169,dom,2027,74.78
14170,dom,2028,74.94
14171,dom,2029,75.1
14172,dom,2030,75.26
14173,dom,2031,75.42
14174,dom,2032,75.58
14175,dom,2033,75.74
14176,dom,2034,75.9
14177,dom,2035,76.06
14178,dom,2036,76.21
14179,dom,2037,76.37
14180,dom,2038,76.52
14181,dom,2039,76.68
14182,dom,2040,76.83
14183,dom,2041,76.99
14184,dom,2042,77.15
14185,dom,2043,77.3
14186,dom,2044,77.46
14187,dom,2045,77.62
14188,dom,2046,77.77
14189,dom,2047,77.93
14190,dom,2048,78.09
14191,dom,2049,78.24
14192,dom,2050,78.4
14193,dom,2051,78.55
14194,dom,2052,78.71
14195,dom,2053,78.86
14196,dom,2054,79.01
14197,dom,2055,79.17
14198,dom,2056,79.32
14199,dom,2057,79.48
14200,dom,2058,79.63
14201,dom,2059,79.78
14202,dom,2060,79.94
14203,dom,2061,80.09
14204,dom,2062,80.24
14205,dom,2063,80.4
14206,dom,2064,80.55
14207,dom,2065,80.7
14208,dom,2066,80.85
14209,dom,2067,81.0
14210,dom,2068,81.15
14211,dom,2069,81.29
14212,dom,2070,81.44
14213,dom,2071,81.59
14214,dom,2072,81.73
14215,dom,2073,81.87
14216,dom,2074,82.02
14217,dom,2075,82.15
14218,dom,2076,82.29
14219,dom,2077,82.43
14220,dom,2078,82.56
14221,dom,2079,82.7
14222,dom,2080,82.83
14223,dom,2081,82.96
14224,dom,2082,83.08
14225,dom,2083,83.21
14226,dom,2084,83.33
14227,dom,2085,83.45
14228,dom,2086,83.57
14229,dom,2087,83.68
14230,dom,2088,83.8
14231,dom,2089,83.91
14232,dom,2090,84.03
14233,dom,2091,84.14
14234,dom,2092,84.25
14235,dom,2093,84.36
14236,dom,2094,84.47
14237,dom,2095,84.58
14238,dom,2096,84.7
14239,dom,2097,84.81
14240,dom,2098,84.92
14241,dom,2099,85.03
14242,dom,2100,85.14
14243,dza,1800,28.82
14244,dza,1801,28.82
14245,dza,1802,28.82
14246,dza,1803,28.82
14247,dza,1804,28.82
14248,dza,1805,28.82
14249,dza,1806,28.82
14250,dza,1807,28.82
14251,dza,1808,28.82
14252,dza,1809,28.82
14253,dza,1810,28.82
14254,dza,1811,28.82
14255,dza,1812,28.82
14256,dza,1813,28.82
14257,dza,1814,28.82
14258,dza,1815,28.82
14259,dza,1816,28.82
14260,dza,1817,28.82
14261,dza,1818,28.82
14262,dza,1819,28.82
14263,dza,1820,28.82
14264,dza,1821,28.82
14265,dza,1822,28.82
14266,dza,1823,28.82
14267,dza,1824,28.82
14268,dza,1825,28.82
14269,dza,1826,28.82
14270,dza,1827,28.82
14271,dza,1828,28.82
14272,dza,1829,28.82
14273,dza,1830,28.82
14274,dza,1831,28.82
14275,dza,1832,28.82
14276,dza,1833,28.82
14277,dza,1834,28.82
14278,dza,1835,28.82
14279,dza,1836,28.82
14280,dza,1837,28.82
14281,dza,1838,28.82
14282,dza,1839,28.82
14283,dza,1840,28.82
14284,dza,1841,28.82
14285,dza,1842,28.82
14286,dza,1843,28.82
14287,dza,1844,28.82
14288,dza,1845,28.82
14289,dza,1846,28.82
14290,dza,1847,28.82
14291,dza,1848,28.82
14292,dza,1849,20.0
14293,dza,1850,15.0
14294,dza,1851,22.0
14295,dza,1852,28.82
14296,dza,1853,28.82
14297,dza,1854,28.82
14298,dza,1855,28.82
14299,dza,1856,28.82
14300,dza,1857,28.82
14301,dza,1858,28.82
14302,dza,1859,28.82
14303,dza,1860,28.82
14304,dza,1861,28.82
14305,dza,1862,28.82
14306,dza,1863,28.82
14307,dza,1864,28.82
14308,dza,1865,28.82
14309,dza,1866,28.82
14310,dza,1867,21.0
14311,dza,1868,11.0
14312,dza,1869,15.0
14313,dza,1870,22.0
14314,dza,1871,28.87
14315,dza,1872,28.91
14316,dza,1873,28.96
14317,dza,1874,29.0
14318,dza,1875,29.04
14319,dza,1876,29.09
14320,dza,1877,29.13
14321,dza,1878,29.18
14322,dza,1879,29.22
14323,dza,1880,29.26
14324,dza,1881,29.31
14325,dza,1882,29.35
14326,dza,1883,29.4
14327,dza,1884,29.44
14328,dza,1885,29.49
14329,dza,1886,29.53
14330,dza,1887,29.57
14331,dza,1888,29.62
14332,dza,1889,29.66
14333,dza,1890,29.71
14334,dza,1891,29.75
14335,dza,1892,29.8
14336,dza,1893,29.84
14337,dza,1894,29.88
14338,dza,1895,29.93
14339,dza,1896,29.97
14340,dza,1897,30.02
14341,dza,1898,30.06
14342,dza,1899,30.1
14343,dza,1900,30.19
14344,dza,1901,30.28
14345,dza,1902,30.36
14346,dza,1903,31.37
14347,dza,1904,25.37
14348,dza,1905,28.13
14349,dza,1906,29.57
14350,dza,1907,29.52
14351,dza,1908,29.46
14352,dza,1909,31.01
14353,dza,1910,32.68
14354,dza,1911,32.43
14355,dza,1912,33.84
14356,dza,1913,31.62
14357,dza,1914,31.13
14358,dza,1915,30.64
14359,dza,1916,30.28
14360,dza,1917,30.33
14361,dza,1918,23.68
14362,dza,1919,30.41
14363,dza,1920,29.61
14364,dza,1921,29.65
14365,dza,1922,29.39
14366,dza,1923,32.03
14367,dza,1924,33.53
14368,dza,1925,34.31
14369,dza,1926,33.63
14370,dza,1927,28.8
14371,dza,1928,32.44
14372,dza,1929,32.67
14373,dza,1930,34.0
14374,dza,1931,31.91
14375,dza,1932,33.29
14376,dza,1933,34.57
14377,dza,1934,33.97
14378,dza,1935,35.85
14379,dza,1936,37.11
14380,dza,1937,35.2
14381,dza,1938,34.56
14382,dza,1939,36.89
14383,dza,1940,37.34
14384,dza,1941,35.59
14385,dza,1942,34.93
14386,dza,1943,30.22
14387,dza,1944,35.74
14388,dza,1945,33.45
14389,dza,1946,35.73
14390,dza,1947,39.13
14391,dza,1948,42.32
14392,dza,1949,44.78
14393,dza,1950,47.25
14394,dza,1951,47.54
14395,dza,1952,48.05
14396,dza,1953,48.57
14397,dza,1954,49.1
14398,dza,1955,49.64
14399,dza,1956,50.19
14400,dza,1957,50.76
14401,dza,1958,51.33
14402,dza,1959,51.92
14403,dza,1960,52.5
14404,dza,1961,53.1
14405,dza,1962,53.69
14406,dza,1963,54.28
14407,dza,1964,54.87
14408,dza,1965,55.44
14409,dza,1966,55.99
14410,dza,1967,56.53
14411,dza,1968,57.05
14412,dza,1969,57.56
14413,dza,1970,58.09
14414,dza,1971,58.36
14415,dza,1972,58.77
14416,dza,1973,59.16
14417,dza,1974,59.68
14418,dza,1975,60.12
14419,dza,1976,60.62
14420,dza,1977,61.21
14421,dza,1978,61.81
14422,dza,1979,62.5
14423,dza,1980,62.78
14424,dza,1981,64.03
14425,dza,1982,65.08
14426,dza,1983,66.36
14427,dza,1984,67.56
14428,dza,1985,68.74
14429,dza,1986,69.45
14430,dza,1987,70.16
14431,dza,1988,70.77
14432,dza,1989,71.29
14433,dza,1990,71.74
14434,dza,1991,72.16
14435,dza,1992,72.46
14436,dza,1993,72.7
14437,dza,1994,72.77
14438,dza,1995,72.93
14439,dza,1996,73.35
14440,dza,1997,73.2
14441,dza,1998,73.54
14442,dza,1999,73.9
14443,dza,2000,73.96
14444,dza,2001,74.22
14445,dza,2002,74.51
14446,dza,2003,74.56
14447,dza,2004,75.04
14448,dza,2005,75.29
14449,dza,2006,75.49
14450,dza,2007,75.65
14451,dza,2008,75.89
14452,dza,2009,76.09
14453,dza,2010,76.33
14454,dza,2011,76.52
14455,dza,2012,76.77
14456,dza,2013,76.88
14457,dza,2014,76.95
14458,dza,2015,77.12
14459,dza,2016,77.4
14460,dza,2017,77.74
14461,dza,2018,77.93
14462,dza,2019,78.12
14463,dza,2020,78.31
14464,dza,2021,78.49
14465,dza,2022,78.67
14466,dza,2023,78.85
14467,dza,2024,79.03
14468,dza,2025,79.21
14469,dza,2026,79.39
14470,dza,2027,79.56
14471,dza,2028,79.74
14472,dza,2029,79.91
14473,dza,2030,80.08
14474,dza,2031,80.25
14475,dza,2032,80.42
14476,dza,2033,80.58
14477,dza,2034,80.75
14478,dza,2035,80.91
14479,dza,2036,81.08
14480,dza,2037,81.24
14481,dza,2038,81.4
14482,dza,2039,81.56
14483,dza,2040,81.72
14484,dza,2041,81.88
14485,dza,2042,82.03
14486,dza,2043,82.19
14487,dza,2044,82.35
14488,dza,2045,82.5
14489,dza,2046,82.66
14490,dza,2047,82.81
14491,dza,2048,82.96
14492,dza,2049,83.11
14493,dza,2050,83.26
14494,dza,2051,83.41
14495,dza,2052,83.56
14496,dza,2053,83.71
14497,dza,2054,83.85
14498,dza,2055,84.0
14499,dza,2056,84.14
14500,dza,2057,84.28
14501,dza,2058,84.42
14502,dza,2059,84.56
14503,dza,2060,84.69
14504,dza,2061,84.83
14505,dza,2062,84.96
14506,dza,2063,85.09
14507,dza,2064,85.22
14508,dza,2065,85.35
14509,dza,2066,85.48
14510,dza,2067,85.6
14511,dza,2068,85.73
14512,dza,2069,85.85
14513,dza,2070,85.97
14514,dza,2071,86.09
14515,dza,2072,86.21
14516,dza,2073,86.32
14517,dza,2074,86.44
14518,dza,2075,86.55
14519,dza,2076,86.66
14520,dza,2077,86.77
14521,dza,2078,86.88
14522,dza,2079,86.99
14523,dza,2080,87.09
14524,dza,2081,87.19
14525,dza,2082,87.3
14526,dza,2083,87.4
14527,dza,2084,87.51
14528,dza,2085,87.61
14529,dza,2086,87.72
14530,dza,2087,87.83
14531,dza,2088,87.93
14532,dza,2089,88.04
14533,dza,2090,88.15
14534,dza,2091,88.26
14535,dza,2092,88.36
14536,dza,2093,88.47
14537,dza,2094,88.57
14538,dza,2095,88.68
14539,dza,2096,88.79
14540,dza,2097,88.89
14541,dza,2098,88.99
14542,dza,2099,89.1
14543,dza,2100,89.2
14544,ecu,1800,32.9
14545,ecu,1801,32.9
14546,ecu,1802,32.9
14547,ecu,1803,32.9
14548,ecu,1804,32.9
14549,ecu,1805,32.9
14550,ecu,1806,32.9
14551,ecu,1807,32.9
14552,ecu,1808,32.9
14553,ecu,1809,32.9
14554,ecu,1810,32.9
14555,ecu,1811,32.9
14556,ecu,1812,32.9
14557,ecu,1813,32.9
14558,ecu,1814,32.9
14559,ecu,1815,32.9
14560,ecu,1816,32.9
14561,ecu,1817,32.9
14562,ecu,1818,32.9
14563,ecu,1819,32.9
14564,ecu,1820,32.9
14565,ecu,1821,32.9
14566,ecu,1822,32.9
14567,ecu,1823,32.9
14568,ecu,1824,32.9
14569,ecu,1825,32.9
14570,ecu,1826,32.9
14571,ecu,1827,32.9
14572,ecu,1828,32.9
14573,ecu,1829,32.9
14574,ecu,1830,32.9
14575,ecu,1831,32.9
14576,ecu,1832,32.9
14577,ecu,1833,32.9
14578,ecu,1834,32.9
14579,ecu,1835,32.9
14580,ecu,1836,32.9
14581,ecu,1837,32.9
14582,ecu,1838,32.9
14583,ecu,1839,32.9
14584,ecu,1840,32.9
14585,ecu,1841,32.9
14586,ecu,1842,32.9
14587,ecu,1843,32.9
14588,ecu,1844,32.9
14589,ecu,1845,32.9
14590,ecu,1846,32.9
14591,ecu,1847,32.9
14592,ecu,1848,32.9
14593,ecu,1849,32.9
14594,ecu,1850,32.9
14595,ecu,1851,32.9
14596,ecu,1852,32.9
14597,ecu,1853,32.9
14598,ecu,1854,32.9
14599,ecu,1855,32.9
14600,ecu,1856,32.9
14601,ecu,1857,32.9
14602,ecu,1858,32.9
14603,ecu,1859,32.9
14604,ecu,1860,32.9
14605,ecu,1861,32.9
14606,ecu,1862,32.9
14607,ecu,1863,32.9
14608,ecu,1864,32.9
14609,ecu,1865,32.9
14610,ecu,1866,32.9
14611,ecu,1867,32.9
14612,ecu,1868,32.9
14613,ecu,1869,32.9
14614,ecu,1870,32.9
14615,ecu,1871,32.93
14616,ecu,1872,32.97
14617,ecu,1873,33.0
14618,ecu,1874,33.03
14619,ecu,1875,33.07
14620,ecu,1876,33.1
14621,ecu,1877,33.13
14622,ecu,1878,33.16
14623,ecu,1879,33.2
14624,ecu,1880,33.23
14625,ecu,1881,33.26
14626,ecu,1882,33.3
14627,ecu,1883,33.33
14628,ecu,1884,33.36
14629,ecu,1885,33.4
14630,ecu,1886,33.43
14631,ecu,1887,33.46
14632,ecu,1888,33.49
14633,ecu,1889,33.53
14634,ecu,1890,33.56
14635,ecu,1891,33.59
14636,ecu,1892,33.63
14637,ecu,1893,33.66
14638,ecu,1894,33.69
14639,ecu,1895,33.73
14640,ecu,1896,33.76
14641,ecu,1897,33.79
14642,ecu,1898,33.82
14643,ecu,1899,33.86
14644,ecu,1900,33.89
14645,ecu,1901,33.92
14646,ecu,1902,33.96
14647,ecu,1903,33.99
14648,ecu,1904,34.02
14649,ecu,1905,34.06
14650,ecu,1906,34.09
14651,ecu,1907,34.12
14652,ecu,1908,34.15
14653,ecu,1909,34.19
14654,ecu,1910,34.22
14655,ecu,1911,34.25
14656,ecu,1912,34.29
14657,ecu,1913,34.32
14658,ecu,1914,34.35
14659,ecu,1915,34.39
14660,ecu,1916,34.42
14661,ecu,1917,34.45
14662,ecu,1918,30.48
14663,ecu,1919,34.52
14664,ecu,1920,34.55
14665,ecu,1921,34.58
14666,ecu,1922,34.62
14667,ecu,1923,34.65
14668,ecu,1924,34.68
14669,ecu,1925,34.72
14670,ecu,1926,34.75
14671,ecu,1927,34.78
14672,ecu,1928,34.81
14673,ecu,1929,34.85
14674,ecu,1930,34.88
14675,ecu,1931,34.91
14676,ecu,1932,34.95
14677,ecu,1933,34.98
14678,ecu,1934,35.01
14679,ecu,1935,35.05
14680,ecu,1936,35.08
14681,ecu,1937,35.11
14682,ecu,1938,35.14
14683,ecu,1939,35.18
14684,ecu,1940,36.61
14685,ecu,1941,38.04
14686,ecu,1942,39.48
14687,ecu,1943,40.92
14688,ecu,1944,42.36
14689,ecu,1945,43.81
14690,ecu,1946,45.26
14691,ecu,1947,46.71
14692,ecu,1948,48.16
14693,ecu,1949,49.61
14694,ecu,1950,51.07
14695,ecu,1951,51.4
14696,ecu,1952,52.02
14697,ecu,1953,52.67
14698,ecu,1954,53.36
14699,ecu,1955,54.08
14700,ecu,1956,54.82
14701,ecu,1957,55.59
14702,ecu,1958,56.38
