,geo,time,child_mortality_0_5_year_olds_dying_per_1000_born
41269,pol,1827,369.21
41270,pol,1828,369.21
41271,pol,1829,369.21
41272,pol,1830,369.21
41273,pol,1831,369.21
41274,pol,1832,369.21
41275,pol,1833,369.21
41276,pol,1834,369.21
41277,pol,1835,369.21
41278,pol,1836,369.21
41279,pol,1837,369.21
41280,pol,1838,369.21
41281,pol,1839,369.21
41282,pol,1840,369.21
41283,pol,1841,369.21
41284,pol,1842,369.21
41285,pol,1843,369.21
41286,pol,1844,369.21
41287,pol,1845,369.21
41288,pol,1846,369.21
41289,pol,1847,369.21
41290,pol,1848,369.21
41291,pol,1849,369.21
41292,pol,1850,369.21
41293,pol,1851,369.21
41294,pol,1852,369.21
41295,pol,1853,369.21
41296,pol,1854,369.21
41297,pol,1855,369.21
41298,pol,1856,369.21
41299,pol,1857,369.21
41300,pol,1858,369.21
41301,pol,1859,369.21
41302,pol,1860,369.21
41303,pol,1861,369.21
41304,pol,1862,369.21
41305,pol,1863,369.21
41306,pol,1864,369.21
41307,pol,1865,369.21
41308,pol,1866,369.21
41309,pol,1867,369.21
41310,pol,1868,369.21
41311,pol,1869,369.21
41312,pol,1870,369.21
41313,pol,1871,369.21
41314,pol,1872,369.21
41315,pol,1873,369.21
41316,pol,1874,369.21
41317,pol,1875,369.21
41318,pol,1876,369.21
41319,pol,1877,369.21
41320,pol,1878,369.21
41321,pol,1879,369.21
41322,pol,1880,369.21
41323,pol,1881,369.21
41324,pol,1882,369.21
41325,pol,1883,369.21
41326,pol,1884,369.21
41327,pol,1885,369.21
41328,pol,1886,365.67
41329,pol,1887,362.15
41330,pol,1888,358.63
41331,pol,1889,355.13
41332,pol,1890,351.67
41333,pol,1891,348.22
41334,pol,1892,344.77
41335,pol,1893,341.38
41336,pol,1894,337.98
41337,pol,1895,334.57
41338,pol,1896,331.17
41339,pol,1897,327.76
41340,pol,1898,324.31
41341,pol,1899,320.84
41342,pol,1900,317.36
41343,pol,1901,313.83
41344,pol,1902,310.26
41345,pol,1903,306.71
41346,pol,1904,303.12
41347,pol,1905,299.49
41348,pol,1906,295.86
41349,pol,1907,292.21
41350,pol,1908,288.53
41351,pol,1909,283.83
41352,pol,1910,280.17
41353,pol,1911,276.49
41354,pol,1912,279.13
41355,pol,1913,281.8
41356,pol,1914,284.49
41357,pol,1915,287.21
41358,pol,1916,289.96
41359,pol,1917,292.73
41360,pol,1918,295.53
41361,pol,1919,298.35
41362,pol,1920,301.2
41363,pol,1921,304.08
41364,pol,1922,271.62
41365,pol,1923,265.92
41366,pol,1924,260.35
41367,pol,1925,254.89
41368,pol,1926,249.54
41369,pol,1927,244.31
41370,pol,1928,233.32
41371,pol,1929,240.65
41372,pol,1930,229.61
41373,pol,1931,227.77
41374,pol,1932,231.47
41375,pol,1933,201.61
41376,pol,1934,225.92
41377,pol,1935,199.73
41378,pol,1936,225.92
41379,pol,1937,216.59
41380,pol,1938,224.05
41381,pol,1939,217.91
41382,pol,1940,211.93
41383,pol,1941,206.12
41384,pol,1942,200.47
41385,pol,1943,194.98
41386,pol,1944,189.63
41387,pol,1945,184.44
41388,pol,1946,179.38
41389,pol,1947,174.46
41390,pol,1948,169.68
41391,pol,1949,162.22
41392,pol,1950,164.08
41393,pol,1951,177.18
41394,pol,1952,140.16
41395,pol,1953,127.65
41396,pol,1954,118.9
41397,pol,1955,110.38
41398,pol,1956,94.19
41399,pol,1957,86.72
41400,pol,1958,81.28
41401,pol,1959,72.1
41402,pol,1960,65.03
41403,pol,1961,59.76
41404,pol,1962,55.64
41405,pol,1963,52.18
41406,pol,1964,48.98
41407,pol,1965,45.76
41408,pol,1966,42.79
41409,pol,1967,40.48
41410,pol,1968,38.88
41411,pol,1969,37.54
41412,pol,1970,36.06
41413,pol,1971,34.33
41414,pol,1972,32.45
41415,pol,1973,30.55
41416,pol,1974,28.93
41417,pol,1975,27.81
41418,pol,1976,27.03
41419,pol,1977,26.29
41420,pol,1978,25.47
41421,pol,1979,24.65
41422,pol,1980,23.95
41423,pol,1981,23.32
41424,pol,1982,22.67
41425,pol,1983,21.93
41426,pol,1984,21.15
41427,pol,1985,20.35
41428,pol,1986,19.58
41429,pol,1987,18.91
41430,pol,1988,18.36
41431,pol,1989,17.86
41432,pol,1990,17.36
41433,pol,1991,16.86
41434,pol,1992,16.43
41435,pol,1993,16.01
41436,pol,1994,15.4
41437,pol,1995,14.43
41438,pol,1996,13.22
41439,pol,1997,11.99
41440,pol,1998,10.89
41441,pol,1999,9.99
41442,pol,2000,9.31
41443,pol,2001,8.81
41444,pol,2002,8.43
41445,pol,2003,8.1
41446,pol,2004,7.82
41447,pol,2005,7.56
41448,pol,2006,7.31
41449,pol,2007,7.01
41450,pol,2008,6.67
41451,pol,2009,6.32
41452,pol,2010,5.98
41453,pol,2011,5.68
41454,pol,2012,5.42
41455,pol,2013,5.21
41456,pol,2014,5.03
41457,pol,2015,4.86
41458,pol,2016,4.71
41459,pol,2017,4.57
41460,pol,2018,4.45
41461,pol,2019,4.27
41462,pol,2020,4.13
41463,pol,2021,4.01
41464,pol,2022,3.9
41465,pol,2023,3.8
41466,pol,2024,3.71
41467,pol,2025,3.62
41468,pol,2026,3.53
41469,pol,2027,3.44
41470,pol,2028,3.35
41471,pol,2029,3.27
41472,pol,2030,3.18
41473,pol,2031,3.11
41474,pol,2032,3.03
41475,pol,2033,2.96
41476,pol,2034,2.88
41477,pol,2035,2.81
41478,pol,2036,2.75
41479,pol,2037,2.68
41480,pol,2038,2.62
41481,pol,2039,2.56
41482,pol,2040,2.51
41483,pol,2041,2.45
41484,pol,2042,2.4
41485,pol,2043,2.35
41486,pol,2044,2.3
41487,pol,2045,2.26
41488,pol,2046,2.22
41489,pol,2047,2.17
41490,pol,2048,2.13
41491,pol,2049,2.1
41492,pol,2050,2.06
41493,pol,2051,2.02
41494,pol,2052,1.99
41495,pol,2053,1.95
41496,pol,2054,1.92
41497,pol,2055,1.89
41498,pol,2056,1.86
41499,pol,2057,1.83
41500,pol,2058,1.8
41501,pol,2059,1.77
41502,pol,2060,1.74
41503,pol,2061,1.71
41504,pol,2062,1.68
41505,pol,2063,1.66
41506,pol,2064,1.63
41507,pol,2065,1.61
41508,pol,2066,1.58
41509,pol,2067,1.56
41510,pol,2068,1.53
41511,pol,2069,1.51
41512,pol,2070,1.49
41513,pol,2071,1.47
41514,pol,2072,1.44
41515,pol,2073,1.42
41516,pol,2074,1.4
41517,pol,2075,1.38
41518,pol,2076,1.36
41519,pol,2077,1.34
41520,pol,2078,1.32
41521,pol,2079,1.3
41522,pol,2080,1.28
41523,pol,2081,1.27
41524,pol,2082,1.25
41525,pol,2083,1.23
41526,pol,2084,1.21
41527,pol,2085,1.19
41528,pol,2086,1.18
41529,pol,2087,1.16
41530,pol,2088,1.15
41531,pol,2089,1.13
41532,pol,2090,1.11
41533,pol,2091,1.1
41534,pol,2092,1.08
41535,pol,2093,1.07
41536,pol,2094,1.05
41537,pol,2095,1.04
41538,pol,2096,1.02
41539,pol,2097,1.01
41540,pol,2098,1.0
41541,pol,2099,0.98
41542,pol,2100,0.98
41543,prk,1800,500.35
41544,prk,1801,500.35
41545,prk,1802,500.35
41546,prk,1803,500.35
41547,prk,1804,500.35
41548,prk,1805,500.35
41549,prk,1806,500.35
41550,prk,1807,500.35
41551,prk,1808,500.35
41552,prk,1809,500.35
41553,prk,1810,500.35
41554,prk,1811,500.35
41555,prk,1812,500.35
41556,prk,1813,500.35
41557,prk,1814,500.35
41558,prk,1815,500.35
41559,prk,1816,500.35
41560,prk,1817,500.35
41561,prk,1818,500.35
41562,prk,1819,500.35
41563,prk,1820,500.35
41564,prk,1821,500.35
41565,prk,1822,500.35
41566,prk,1823,500.35
41567,prk,1824,500.35
41568,prk,1825,500.35
41569,prk,1826,500.35
41570,prk,1827,500.35
41571,prk,1828,500.35
41572,prk,1829,500.35
41573,prk,1830,500.35
41574,prk,1831,500.35
41575,prk,1832,500.35
41576,prk,1833,500.35
41577,prk,1834,500.35
41578,prk,1835,500.35
41579,prk,1836,500.35
41580,prk,1837,500.35
41581,prk,1838,500.35
41582,prk,1839,500.35
41583,prk,1840,500.35
41584,prk,1841,500.35
41585,prk,1842,500.35
41586,prk,1843,500.35
41587,prk,1844,500.35
41588,prk,1845,500.35
41589,prk,1846,500.35
41590,prk,1847,500.35
41591,prk,1848,500.35
41592,prk,1849,500.35
41593,prk,1850,500.35
41594,prk,1851,500.35
41595,prk,1852,500.35
41596,prk,1853,500.35
41597,prk,1854,500.35
41598,prk,1855,500.35
41599,prk,1856,500.35
41600,prk,1857,500.35
41601,prk,1858,500.35
41602,prk,1859,500.35
41603,prk,1860,500.35
41604,prk,1861,500.35
41605,prk,1862,500.35
41606,prk,1863,500.35
41607,prk,1864,500.35
41608,prk,1865,500.35
41609,prk,1866,500.35
41610,prk,1867,500.35
41611,prk,1868,500.35
41612,prk,1869,500.35
41613,prk,1870,500.35
41614,prk,1871,500.35
41615,prk,1872,500.35
41616,prk,1873,500.35
41617,prk,1874,500.35
41618,prk,1875,500.35
41619,prk,1876,500.35
41620,prk,1877,500.35
41621,prk,1878,500.35
41622,prk,1879,500.35
41623,prk,1880,500.35
41624,prk,1881,500.35
41625,prk,1882,500.35
41626,prk,1883,500.35
41627,prk,1884,500.35
41628,prk,1885,500.35
41629,prk,1886,500.35
41630,prk,1887,500.35
41631,prk,1888,500.35
41632,prk,1889,500.35
41633,prk,1890,500.35
41634,prk,1891,500.35
41635,prk,1892,500.35
41636,prk,1893,500.35
41637,prk,1894,500.33
41638,prk,1895,500.3
41639,prk,1896,500.22
41640,prk,1897,500.09
41641,prk,1898,499.89
41642,prk,1899,499.62
41643,prk,1900,499.26
41644,prk,1901,498.83
41645,prk,1902,498.33
41646,prk,1903,497.74
41647,prk,1904,504.56
41648,prk,1905,511.28
41649,prk,1906,518.09
41650,prk,1907,524.79
41651,prk,1908,531.61
41652,prk,1909,525.78
41653,prk,1910,519.97
41654,prk,1911,514.22
41655,prk,1912,508.46
41656,prk,1913,502.72
41657,prk,1914,495.64
41658,prk,1915,488.6
41659,prk,1916,481.66
41660,prk,1917,474.82
41661,prk,1918,468.01
41662,prk,1919,460.0
41663,prk,1920,452.02
41664,prk,1921,444.23
41665,prk,1922,436.48
41666,prk,1923,428.93
41667,prk,1924,417.6
41668,prk,1925,405.27
41669,prk,1926,394.42
41670,prk,1927,383.83
41671,prk,1928,373.43
41672,prk,1929,363.24
41673,prk,1930,354.35
41674,prk,1931,338.1
41675,prk,1932,323.45
41676,prk,1933,308.23
41677,prk,1934,291.6
41678,prk,1935,274.68
41679,prk,1936,259.36
41680,prk,1937,244.66
41681,prk,1938,229.74
41682,prk,1939,219.37
41683,prk,1940,210.08
41684,prk,1941,200.31
41685,prk,1942,190.83
41686,prk,1943,199.07
41687,prk,1944,207.06
41688,prk,1945,214.8
41689,prk,1946,222.28
41690,prk,1947,229.49
41691,prk,1948,236.44
41692,prk,1949,243.12
41693,prk,1950,249.53
41694,prk,1951,235.21
41695,prk,1952,208.43
41696,prk,1953,185.35
41697,prk,1954,165.97
41698,prk,1955,150.26
41699,prk,1956,138.08
41700,prk,1957,129.23
41701,prk,1958,123.31
41702,prk,1959,119.64
41703,prk,1960,117.42
41704,prk,1961,115.78
41705,prk,1962,113.81
41706,prk,1963,110.82
41707,prk,1964,106.46
41708,prk,1965,100.74
41709,prk,1966,94.06
41710,prk,1967,87.22
41711,prk,1968,80.86
41712,prk,1969,75.21
41713,prk,1970,70.36
41714,prk,1971,66.28
41715,prk,1972,62.7
41716,prk,1973,59.42
41717,prk,1974,56.4
41718,prk,1975,53.6
41719,prk,1976,51.04
41720,prk,1977,48.74
41721,prk,1978,46.69
41722,prk,1979,44.87
41723,prk,1980,43.17
41724,prk,1981,41.44
41725,prk,1982,39.66
41726,prk,1983,37.9
41727,prk,1984,36.29
41728,prk,1985,35.1
41729,prk,1986,34.7
41730,prk,1987,35.2
41731,prk,1988,36.8
41732,prk,1989,39.5
41733,prk,1990,43.4
41734,prk,1991,48.6
41735,prk,1992,54.8
41736,prk,1993,61.3
41737,prk,1994,67.7
41738,prk,1995,72.8
41739,prk,1996,75.7
41740,prk,1997,75.7
41741,prk,1998,72.9
41742,prk,1999,67.4
41743,prk,2000,60.0
41744,prk,2001,52.1
41745,prk,2002,44.7
41746,prk,2003,38.9
41747,prk,2004,35.0
41748,prk,2005,33.0
41749,prk,2006,32.4
41750,prk,2007,32.2
41751,prk,2008,31.8
41752,prk,2009,31.0
41753,prk,2010,29.5
41754,prk,2011,27.7
41755,prk,2012,25.7
41756,prk,2013,24.0
41757,prk,2014,22.4
41758,prk,2015,21.1
41759,prk,2016,20.0
41760,prk,2017,19.0
41761,prk,2018,18.2
41762,prk,2019,17.41
41763,prk,2020,16.69
41764,prk,2021,16.04
41765,prk,2022,15.45
41766,prk,2023,14.92
41767,prk,2024,14.44
41768,prk,2025,13.99
41769,prk,2026,13.57
41770,prk,2027,13.18
41771,prk,2028,12.81
41772,prk,2029,12.46
41773,prk,2030,12.13
41774,prk,2031,11.82
41775,prk,2032,11.52
41776,prk,2033,11.24
41777,prk,2034,10.98
41778,prk,2035,10.72
41779,prk,2036,10.49
41780,prk,2037,10.26
41781,prk,2038,10.05
41782,prk,2039,9.85
41783,prk,2040,9.65
41784,prk,2041,9.48
41785,prk,2042,9.31
41786,prk,2043,9.15
41787,prk,2044,9.0
41788,prk,2045,8.86
41789,prk,2046,8.73
41790,prk,2047,8.6
41791,prk,2048,8.48
41792,prk,2049,8.37
41793,prk,2050,8.26
41794,prk,2051,8.15
41795,prk,2052,8.05
41796,prk,2053,7.96
41797,prk,2054,7.87
41798,prk,2055,7.78
41799,prk,2056,7.7
41800,prk,2057,7.62
41801,prk,2058,7.54
41802,prk,2059,7.46
41803,prk,2060,7.39
41804,prk,2061,7.32
41805,prk,2062,7.26
41806,prk,2063,7.19
41807,prk,2064,7.13
41808,prk,2065,7.07
41809,prk,2066,7.01
41810,prk,2067,6.95
41811,prk,2068,6.9
41812,prk,2069,6.84
41813,prk,2070,6.79
41814,prk,2071,6.73
41815,prk,2072,6.68
41816,prk,2073,6.63
41817,prk,2074,6.58
41818,prk,2075,6.53
41819,prk,2076,6.48
41820,prk,2077,6.44
41821,prk,2078,6.39
41822,prk,2079,6.35
41823,prk,2080,6.3
41824,prk,2081,6.26
41825,prk,2082,6.21
41826,prk,2083,6.17
41827,prk,2084,6.13
41828,prk,2085,6.09
41829,prk,2086,6.05
41830,prk,2087,6.01
41831,prk,2088,5.97
41832,prk,2089,5.94
41833,prk,2090,5.91
41834,prk,2091,5.87
41835,prk,2092,5.84
41836,prk,2093,5.81
41837,prk,2094,5.78
41838,prk,2095,5.75
41839,prk,2096,5.71
41840,prk,2097,5.68
41841,prk,2098,5.65
41842,prk,2099,5.62
41843,prk,2100,5.62
41844,prt,1800,372.81
41845,prt,1801,372.81
41846,prt,1802,372.81
41847,prt,1803,372.81
41848,prt,1804,372.81
41849,prt,1805,372.81
41850,prt,1806,372.81
41851,prt,1807,372.81
41852,prt,1808,372.81
41853,prt,1809,372.81
41854,prt,1810,372.81
41855,prt,1811,372.81
41856,prt,1812,372.81
41857,prt,1813,372.81
41858,prt,1814,372.81
41859,prt,1815,372.81
41860,prt,1816,372.81
41861,prt,1817,372.81
41862,prt,1818,372.81
41863,prt,1819,372.81
41864,prt,1820,372.81
41865,prt,1821,372.81
41866,prt,1822,372.81
41867,prt,1823,372.81
41868,prt,1824,372.81
41869,prt,1825,372.81
41870,prt,1826,372.81
41871,prt,1827,372.81
41872,prt,1828,372.81
41873,prt,1829,372.81
41874,prt,1830,372.81
41875,prt,1831,372.81
41876,prt,1832,372.81
41877,prt,1833,372.81
41878,prt,1834,372.81
41879,prt,1835,372.81
41880,prt,1836,372.81
41881,prt,1837,372.81
41882,prt,1838,372.81
41883,prt,1839,372.81
41884,prt,1840,372.81
41885,prt,1841,372.81
41886,prt,1842,372.81
41887,prt,1843,372.81
41888,prt,1844,372.81
41889,prt,1845,372.81
41890,prt,1846,372.81
41891,prt,1847,372.81
41892,prt,1848,372.81
41893,prt,1849,372.81
41894,prt,1850,372.81
41895,prt,1851,372.81
41896,prt,1852,372.81
41897,prt,1853,372.81
41898,prt,1854,372.81
41899,prt,1855,372.81
41900,prt,1856,372.81
41901,prt,1857,372.81
41902,prt,1858,372.81
41903,prt,1859,372.81
41904,prt,1860,372.81
41905,prt,1861,372.81
41906,prt,1862,372.81
41907,prt,1863,372.81
41908,prt,1864,372.81
41909,prt,1865,372.81
41910,prt,1866,372.81
41911,prt,1867,372.81
41912,prt,1868,372.81
41913,prt,1869,372.81
41914,prt,1870,372.81
41915,prt,1871,372.81
41916,prt,1872,372.81
41917,prt,1873,372.81
41918,prt,1874,372.81
41919,prt,1875,372.81
41920,prt,1876,372.81
41921,prt,1877,372.81
41922,prt,1878,372.81
41923,prt,1879,372.81
41924,prt,1880,372.81
41925,prt,1881,372.81
41926,prt,1882,372.81
41927,prt,1883,372.81
41928,prt,1884,372.81
41929,prt,1885,372.81
41930,prt,1886,372.81
41931,prt,1887,372.81
41932,prt,1888,372.81
41933,prt,1889,372.81
41934,prt,1890,372.81
41935,prt,1891,372.81
41936,prt,1892,372.81
41937,prt,1893,372.81
41938,prt,1894,372.8
41939,prt,1895,372.77
41940,prt,1896,372.71
41941,prt,1897,372.61
41942,prt,1898,372.47
41943,prt,1899,372.26
41944,prt,1900,372.0
41945,prt,1901,351.8
41946,prt,1902,332.7
41947,prt,1903,314.63
41948,prt,1904,297.55
41949,prt,1905,281.39
41950,prt,1906,266.11
41951,prt,1907,251.66
41952,prt,1908,237.99
41953,prt,1909,225.07
41954,prt,1910,212.85
41955,prt,1911,227.58
41956,prt,1912,243.33
41957,prt,1913,260.17
41958,prt,1914,238.82
41959,prt,1915,238.82
41960,prt,1916,249.7
41961,prt,1917,238.82
41962,prt,1918,339.88
41963,prt,1919,295.89
41964,prt,1920,266.83
41965,prt,1921,238.82
41966,prt,1922,231.47
41967,prt,1923,266.83
41968,prt,1924,231.47
41969,prt,1925,209.1
41970,prt,1926,231.47
41971,prt,1927,227.77
41972,prt,1928,235.9
41973,prt,1929,244.31
41974,prt,1930,231.47
41975,prt,1931,225.92
41976,prt,1932,236.99
41977,prt,1933,240.65
41978,prt,1934,231.47
41979,prt,1935,240.65
41980,prt,1936,224.05
41981,prt,1937,244.31
41982,prt,1938,218.46
41983,prt,1939,186.57
41984,prt,1940,202.76
41985,prt,1941,245.92
41986,prt,1942,219.03
41987,prt,1943,212.46
41988,prt,1944,194.27
41989,prt,1945,179.9
41990,prt,1946,178.55
41991,prt,1947,157.63
41992,prt,1948,158.07
41993,prt,1949,171.23
41994,prt,1950,143.15
41995,prt,1951,138.02
41996,prt,1952,143.7
41997,prt,1953,134.4
41998,prt,1954,129.93
41999,prt,1955,126.96
42000,prt,1956,124.26
42001,prt,1957,121.88
42002,prt,1958,119.69
42003,prt,1959,117.23
42004,prt,1960,114.15
42005,prt,1961,110.03
42006,prt,1962,104.44
42007,prt,1963,97.66
42008,prt,1964,90.92
42009,prt,1965,85.2
42010,prt,1966,80.77
42011,prt,1967,77.56
42012,prt,1968,75.12
42013,prt,1969,72.3
42014,prt,1970,68.21
42015,prt,1971,63.1
42016,prt,1972,57.78
42017,prt,1973,52.7
42018,prt,1974,47.92
42019,prt,1975,43.47
42020,prt,1976,39.37
42021,prt,1977,35.67
42022,prt,1978,32.42
42023,prt,1979,29.71
42024,prt,1980,27.53
42025,prt,1981,25.78
42026,prt,1982,24.26
42027,prt,1983,22.85
42028,prt,1984,21.57
42029,prt,1985,20.41
42030,prt,1986,19.3
42031,prt,1987,18.18
42032,prt,1988,17.03
42033,prt,1989,15.86
42034,prt,1990,14.71
42035,prt,1991,13.58
42036,prt,1992,12.46
42037,prt,1993,11.41
42038,prt,1994,10.49
42039,prt,1995,9.74
42040,prt,1996,9.15
42041,prt,1997,8.64
42042,prt,1998,8.17
42043,prt,1999,7.7
42044,prt,2000,7.2
42045,prt,2001,6.67
42046,prt,2002,6.12
42047,prt,2003,5.58
42048,prt,2004,5.1
42049,prt,2005,4.73
42050,prt,2006,4.44
42051,prt,2007,4.23
42052,prt,2008,4.08
42053,prt,2009,3.96
42054,prt,2010,3.87
42055,prt,2011,3.79
42056,prt,2012,3.73
42057,prt,2013,3.69
42058,prt,2014,3.66
42059,prt,2015,3.66
42060,prt,2016,3.67
42061,prt,2017,3.7
42062,prt,2018,3.75
42063,prt,2019,3.61
42064,prt,2020,3.46
42065,prt,2021,3.3
42066,prt,2022,3.13
42067,prt,2023,2.98
42068,prt,2024,2.84
42069,prt,2025,2.71
42070,prt,2026,2.61
42071,prt,2027,2.51
42072,prt,2028,2.42
42073,prt,2029,2.34
42074,prt,2030,2.26
42075,prt,2031,2.19
42076,prt,2032,2.12
42077,prt,2033,2.06
42078,prt,2034,1.99
42079,prt,2035,1.93
42080,prt,2036,1.87
42081,prt,2037,1.82
42082,prt,2038,1.76
42083,prt,2039,1.71
42084,prt,2040,1.66
42085,prt,2041,1.61
42086,prt,2042,1.57
42087,prt,2043,1.52
42088,prt,2044,1.48
42089,prt,2045,1.44
42090,prt,2046,1.4
42091,prt,2047,1.37
42092,prt,2048,1.33
42093,prt,2049,1.3
42094,prt,2050,1.26
42095,prt,2051,1.23
42096,prt,2052,1.2
42097,prt,2053,1.17
42098,prt,2054,1.14
42099,prt,2055,1.11
42100,prt,2056,1.09
42101,prt,2057,1.06
42102,prt,2058,1.03
42103,prt,2059,1.01
42104,prt,2060,0.99
42105,prt,2061,0.96
42106,prt,2062,0.94
42107,prt,2063,0.92
42108,prt,2064,0.9
42109,prt,2065,0.88
42110,prt,2066,0.86
42111,prt,2067,0.84
42112,prt,2068,0.82
42113,prt,2069,0.8
42114,prt,2070,0.78
42115,prt,2071,0.76
42116,prt,2072,0.75
42117,prt,2073,0.73
42118,prt,2074,0.71
42119,prt,2075,0.7
42120,prt,2076,0.68
42121,prt,2077,0.67
42122,prt,2078,0.65
42123,prt,2079,0.64
42124,prt,2080,0.62
42125,prt,2081,0.61
42126,prt,2082,0.6
42127,prt,2083,0.58
42128,prt,2084,0.57
42129,prt,2085,0.56
42130,prt,2086,0.54
42131,prt,2087,0.53
42132,prt,2088,0.52
42133,prt,2089,0.51
42134,prt,2090,0.5
42135,prt,2091,0.49
42136,prt,2092,0.48
42137,prt,2093,0.46
42138,prt,2094,0.45
42139,prt,2095,0.44
42140,prt,2096,0.43
42141,prt,2097,0.42
42142,prt,2098,0.41
42143,prt,2099,0.4
42144,prt,2100,0.4
42145,pry,1800,374.0
42146,pry,1801,374.0
42147,pry,1802,374.0
42148,pry,1803,374.0
42149,pry,1804,374.0
42150,pry,1805,374.0
42151,pry,1806,374.0
42152,pry,1807,374.0
42153,pry,1808,374.0
42154,pry,1809,374.0
42155,pry,1810,374.0
42156,pry,1811,374.0
42157,pry,1812,374.0
42158,pry,1813,374.0
42159,pry,1814,374.0
42160,pry,1815,374.0
42161,pry,1816,374.0
42162,pry,1817,374.0
42163,pry,1818,374.0
42164,pry,1819,374.0
42165,pry,1820,374.0
42166,pry,1821,374.0
42167,pry,1822,374.0
42168,pry,1823,374.0
42169,pry,1824,374.0
42170,pry,1825,374.0
42171,pry,1826,374.0
42172,pry,1827,374.0
42173,pry,1828,374.0
42174,pry,1829,374.0
42175,pry,1830,374.0
42176,pry,1831,374.0
42177,pry,1832,374.0
42178,pry,1833,374.0
42179,pry,1834,374.0
42180,pry,1835,374.0
42181,pry,1836,374.0
42182,pry,1837,374.0
42183,pry,1838,374.0
42184,pry,1839,374.0
42185,pry,1840,374.0
42186,pry,1841,374.0
42187,pry,1842,374.0
42188,pry,1843,374.0
42189,pry,1844,374.0
42190,pry,1845,374.0
42191,pry,1846,374.0
42192,pry,1847,374.0
42193,pry,1848,374.0
42194,pry,1849,374.0
42195,pry,1850,374.0
42196,pry,1851,374.0
42197,pry,1852,374.0
42198,pry,1853,374.0
42199,pry,1854,374.0
42200,pry,1855,374.0
42201,pry,1856,374.0
42202,pry,1857,374.0
42203,pry,1858,374.0
42204,pry,1859,374.0
42205,pry,1860,374.0
42206,pry,1861,374.0
42207,pry,1862,374.0
42208,pry,1863,374.0
42209,pry,1864,374.0
42210,pry,1865,374.0
42211,pry,1866,374.0
42212,pry,1867,374.0
42213,pry,1868,374.0
42214,pry,1869,374.0
42215,pry,1870,374.0
42216,pry,1871,374.0
42217,pry,1872,374.0
42218,pry,1873,374.0
42219,pry,1874,374.0
42220,pry,1875,374.0
42221,pry,1876,374.0
42222,pry,1877,374.0
42223,pry,1878,374.0
42224,pry,1879,374.0
42225,pry,1880,374.0
42226,pry,1881,374.0
42227,pry,1882,374.0
42228,pry,1883,374.0
42229,pry,1884,374.0
42230,pry,1885,374.0
42231,pry,1886,374.0
42232,pry,1887,374.0
42233,pry,1888,374.0
42234,pry,1889,374.0
42235,pry,1890,374.0
42236,pry,1891,374.0
42237,pry,1892,374.0
42238,pry,1893,374.0
42239,pry,1894,373.99
42240,pry,1895,373.96
42241,pry,1896,373.91
42242,pry,1897,373.81
42243,pry,1898,373.66
42244,pry,1899,373.46
42245,pry,1900,373.19
42246,pry,1901,372.87
42247,pry,1902,372.49
42248,pry,1903,372.05
42249,pry,1904,371.56
42250,pry,1905,371.0
42251,pry,1906,370.39
42252,pry,1907,369.71
42253,pry,1908,368.98
42254,pry,1909,368.2
42255,pry,1910,367.38
42256,pry,1911,366.53
42257,pry,1912,365.67
42258,pry,1913,364.79
42259,pry,1914,363.91
42260,pry,1915,363.03
42261,pry,1916,362.16
42262,pry,1917,361.28
42263,pry,1918,360.4
42264,pry,1919,359.52
42265,pry,1920,358.64
42266,pry,1921,357.77
42267,pry,1922,356.89
42268,pry,1923,356.01
42269,pry,1924,355.13
42270,pry,1925,354.26
42271,pry,1926,353.38
42272,pry,1927,352.5
42273,pry,1928,351.62
42274,pry,1929,350.75
42275,pry,1930,349.87
42276,pry,1931,346.88
42277,pry,1932,343.89
42278,pry,1933,324.77
42279,pry,1934,306.44
42280,pry,1935,288.79
42281,pry,1936,271.86
42282,pry,1937,254.63
42283,pry,1938,239.01
42284,pry,1939,223.95
42285,pry,1940,209.49
42286,pry,1941,195.57
42287,pry,1942,179.22
42288,pry,1943,164.23
42289,pry,1944,150.48
42290,pry,1945,137.88
42291,pry,1946,126.33
42292,pry,1947,115.75
42293,pry,1948,106.04
42294,pry,1949,97.15
42295,pry,1950,88.99
42296,pry,1951,89.01
42297,pry,1952,88.92
42298,pry,1953,88.55
42299,pry,1954,87.92
42300,pry,1955,87.02
42301,pry,1956,85.86
42302,pry,1957,84.99
42303,pry,1958,84.11
42304,pry,1959,83.2
42305,pry,1960,82.38
42306,pry,1961,81.68
42307,pry,1962,81.07
42308,pry,1963,80.56
42309,pry,1964,80.14
42310,pry,1965,79.78
42311,pry,1966,79.46
42312,pry,1967,79.13
42313,pry,1968,78.8
42314,pry,1969,78.4
42315,pry,1970,77.87
42316,pry,1971,77.21
42317,pry,1972,76.43
42318,pry,1973,75.49
42319,pry,1974,74.37
42320,pry,1975,73.14
42321,pry,1976,71.8
42322,pry,1977,70.37
42323,pry,1978,68.77
42324,pry,1979,67.05
42325,pry,1980,65.16
42326,pry,1981,63.13
42327,pry,1982,61.03
42328,pry,1983,58.9
42329,pry,1984,56.78
42330,pry,1985,54.76
42331,pry,1986,52.79
42332,pry,1987,50.86
42333,pry,1988,48.97
42334,pry,1989,47.16
42335,pry,1990,45.42
42336,pry,1991,43.74
42337,pry,1992,42.15
42338,pry,1993,40.7
42339,pry,1994,39.37
42340,pry,1995,38.2
42341,pry,1996,37.16
42342,pry,1997,36.24
