,geo,time,income_per_person_gdppercapita_ppp_inflation_adjusted
34508,pry,1845,1145
34509,pry,1846,1159
34510,pry,1847,1174
34511,pry,1848,1189
34512,pry,1849,1204
34513,pry,1850,1219
34514,pry,1851,1234
34515,pry,1852,1250
34516,pry,1853,1266
34517,pry,1854,1282
34518,pry,1855,1298
34519,pry,1856,1314
34520,pry,1857,1331
34521,pry,1858,1347
34522,pry,1859,1364
34523,pry,1860,1381
34524,pry,1861,1399
34525,pry,1862,1416
34526,pry,1863,1434
34527,pry,1864,1452
34528,pry,1865,1471
34529,pry,1866,1489
34530,pry,1867,1508
34531,pry,1868,1527
34532,pry,1869,1546
34533,pry,1870,1565
34534,pry,1871,1585
34535,pry,1872,1605
34536,pry,1873,1625
34537,pry,1874,1646
34538,pry,1875,1666
34539,pry,1876,1687
34540,pry,1877,1709
34541,pry,1878,1730
34542,pry,1879,1752
34543,pry,1880,1774
34544,pry,1881,1796
34545,pry,1882,1819
34546,pry,1883,1842
34547,pry,1884,1865
34548,pry,1885,1888
34549,pry,1886,1912
34550,pry,1887,1936
34551,pry,1888,1961
34552,pry,1889,1985
34553,pry,1890,2010
34554,pry,1891,2036
34555,pry,1892,2061
34556,pry,1893,2087
34557,pry,1894,2113
34558,pry,1895,2140
34559,pry,1896,2167
34560,pry,1897,2194
34561,pry,1898,2222
34562,pry,1899,2250
34563,pry,1900,2278
34564,pry,1901,2307
34565,pry,1902,2336
34566,pry,1903,2365
34567,pry,1904,2395
34568,pry,1905,2425
34569,pry,1906,2456
34570,pry,1907,2487
34571,pry,1908,2518
34572,pry,1909,2550
34573,pry,1910,2568
34574,pry,1911,2586
34575,pry,1912,2604
34576,pry,1913,2622
34577,pry,1914,2641
34578,pry,1915,2659
34579,pry,1916,2678
34580,pry,1917,2696
34581,pry,1918,2715
34582,pry,1919,2733
34583,pry,1920,2752
34584,pry,1921,2768
34585,pry,1922,2785
34586,pry,1923,2801
34587,pry,1924,2817
34588,pry,1925,2833
34589,pry,1926,2849
34590,pry,1927,2866
34591,pry,1928,2882
34592,pry,1929,2898
34593,pry,1930,2914
34594,pry,1931,2931
34595,pry,1932,2947
34596,pry,1933,2963
34597,pry,1934,2978
34598,pry,1935,2995
34599,pry,1936,3010
34600,pry,1937,3026
34601,pry,1938,3042
34602,pry,1939,3057
34603,pry,1940,2829
34604,pry,1941,2810
34605,pry,1942,2905
34606,pry,1943,2899
34607,pry,1944,2893
34608,pry,1945,2729
34609,pry,1946,2930
34610,pry,1947,2489
34611,pry,1948,2461
34612,pry,1949,2809
34613,pry,1950,2558
34614,pry,1951,2539
34615,pry,1952,2431
34616,pry,1953,2435
34617,pry,1954,2414
34618,pry,1955,2459
34619,pry,1956,2498
34620,pry,1957,2548
34621,pry,1958,2624
34622,pry,1959,2552
34623,pry,1960,2511
34624,pry,1961,2599
34625,pry,1962,2750
34626,pry,1963,2790
34627,pry,1964,2875
34628,pry,1965,3002
34629,pry,1966,2995
34630,pry,1967,3142
34631,pry,1968,3209
34632,pry,1969,3287
34633,pry,1970,3442
34634,pry,1971,3586
34635,pry,1972,3769
34636,pry,1973,3981
34637,pry,1974,4244
34638,pry,1975,4480
34639,pry,1976,4750
34640,pry,1977,5220
34641,pry,1978,5758
34642,pry,1979,6348
34643,pry,1980,6995
34644,pry,1981,7500
34645,pry,1982,7311
34646,pry,1983,6971
34647,pry,1984,7058
34648,pry,1985,7205
34649,pry,1986,7073
34650,pry,1987,7242
34651,pry,1988,7557
34652,pry,1989,7844
34653,pry,1990,7933
34654,pry,1991,8000
34655,pry,1992,7933
34656,pry,1993,8123
34657,pry,1994,8352
34658,pry,1995,8715
34659,pry,1996,8652
34660,pry,1997,8819
34661,pry,1998,8636
34662,pry,1999,8341
34663,pry,2000,7984
34664,pry,2001,7764
34665,pry,2002,7617
34666,pry,2003,7804
34667,pry,2004,7982
34668,pry,2005,8021
34669,pry,2006,8280
34670,pry,2007,8605
34671,pry,2008,9028
34672,pry,2009,8884
34673,pry,2010,9741
34674,pry,2011,10017
34675,pry,2012,9827
34676,pry,2013,10509
34677,pry,2014,10871
34678,pry,2015,11056
34679,pry,2016,11381
34680,pry,2017,11790
34681,pry,2018,12063
34682,pry,2019,12015
34683,pry,2020,12326
34684,pry,2021,12670
34685,pry,2022,13003
34686,pry,2023,13351
34687,pry,2024,13687
34688,pry,2025,14027
34689,pry,2026,14368
34690,pry,2027,14707
34691,pry,2028,15042
34692,pry,2029,15374
34693,pry,2030,15704
34694,pry,2031,16033
34695,pry,2032,16365
34696,pry,2033,16700
34697,pry,2034,17041
34698,pry,2035,17387
34699,pry,2036,17741
34700,pry,2037,18102
34701,pry,2038,18470
34702,pry,2039,18846
34703,pry,2040,19229
34704,pse,1800,675
34705,pse,1801,675
34706,pse,1802,675
34707,pse,1803,675
34708,pse,1804,675
34709,pse,1805,675
34710,pse,1806,675
34711,pse,1807,675
34712,pse,1808,675
34713,pse,1809,675
34714,pse,1810,676
34715,pse,1811,676
34716,pse,1812,676
34717,pse,1813,676
34718,pse,1814,676
34719,pse,1815,676
34720,pse,1816,676
34721,pse,1817,676
34722,pse,1818,676
34723,pse,1819,676
34724,pse,1820,676
34725,pse,1821,677
34726,pse,1822,677
34727,pse,1823,677
34728,pse,1824,677
34729,pse,1825,677
34730,pse,1826,677
34731,pse,1827,678
34732,pse,1828,678
34733,pse,1829,678
34734,pse,1830,678
34735,pse,1831,678
34736,pse,1832,678
34737,pse,1833,678
34738,pse,1834,678
34739,pse,1835,678
34740,pse,1836,678
34741,pse,1837,679
34742,pse,1838,679
34743,pse,1839,679
34744,pse,1840,679
34745,pse,1841,679
34746,pse,1842,679
34747,pse,1843,679
34748,pse,1844,679
34749,pse,1845,679
34750,pse,1846,679
34751,pse,1847,679
34752,pse,1848,680
34753,pse,1849,680
34754,pse,1850,680
34755,pse,1851,680
34756,pse,1852,680
34757,pse,1853,680
34758,pse,1854,680
34759,pse,1855,680
34760,pse,1856,680
34761,pse,1857,680
34762,pse,1858,680
34763,pse,1859,681
34764,pse,1860,681
34765,pse,1861,681
34766,pse,1862,681
34767,pse,1863,681
34768,pse,1864,681
34769,pse,1865,681
34770,pse,1866,681
34771,pse,1867,681
34772,pse,1868,681
34773,pse,1869,681
34774,pse,1870,682
34775,pse,1871,690
34776,pse,1872,698
34777,pse,1873,707
34778,pse,1874,715
34779,pse,1875,724
34780,pse,1876,732
34781,pse,1877,741
34782,pse,1878,750
34783,pse,1879,759
34784,pse,1880,768
34785,pse,1881,777
34786,pse,1882,786
34787,pse,1883,796
34788,pse,1884,805
34789,pse,1885,815
34790,pse,1886,825
34791,pse,1887,834
34792,pse,1888,844
34793,pse,1889,854
34794,pse,1890,865
34795,pse,1891,875
34796,pse,1892,885
34797,pse,1893,896
34798,pse,1894,907
34799,pse,1895,918
34800,pse,1896,928
34801,pse,1897,940
34802,pse,1898,951
34803,pse,1899,962
34804,pse,1900,974
34805,pse,1901,985
34806,pse,1902,997
34807,pse,1903,1009
34808,pse,1904,1021
34809,pse,1905,1033
34810,pse,1906,1045
34811,pse,1907,1058
34812,pse,1908,1071
34813,pse,1909,1083
34814,pse,1910,1096
34815,pse,1911,1109
34816,pse,1912,1123
34817,pse,1913,1136
34818,pse,1914,1128
34819,pse,1915,1120
34820,pse,1916,1112
34821,pse,1917,1104
34822,pse,1918,1128
34823,pse,1919,1161
34824,pse,1920,1194
34825,pse,1921,1216
34826,pse,1922,1237
34827,pse,1923,1170
34828,pse,1924,1281
34829,pse,1925,1237
34830,pse,1926,1275
34831,pse,1927,1344
34832,pse,1928,1111
34833,pse,1929,1213
34834,pse,1930,1215
34835,pse,1931,1205
34836,pse,1932,1154
34837,pse,1933,1134
34838,pse,1934,1456
34839,pse,1935,1748
34840,pse,1936,1562
34841,pse,1937,1736
34842,pse,1938,1453
34843,pse,1939,1372
34844,pse,1940,1384
34845,pse,1941,1484
34846,pse,1942,1650
34847,pse,1943,1672
34848,pse,1944,1685
34849,pse,1945,1729
34850,pse,1946,1892
34851,pse,1947,1970
34852,pse,1948,1503
34853,pse,1949,1147
34854,pse,1950,1183
34855,pse,1951,1219
34856,pse,1952,1257
34857,pse,1953,1241
34858,pse,1954,1226
34859,pse,1955,1211
34860,pse,1956,1196
34861,pse,1957,1181
34862,pse,1958,1161
34863,pse,1959,1209
34864,pse,1960,1266
34865,pse,1961,1284
34866,pse,1962,1331
34867,pse,1963,1379
34868,pse,1964,1432
34869,pse,1965,1492
34870,pse,1966,1602
34871,pse,1967,1560
34872,pse,1968,1436
34873,pse,1969,1513
34874,pse,1970,1624
34875,pse,1971,1794
34876,pse,1972,2032
34877,pse,1973,1884
34878,pse,1974,2206
34879,pse,1975,2157
34880,pse,1976,2420
34881,pse,1977,2323
34882,pse,1978,2538
34883,pse,1979,2425
34884,pse,1980,2704
34885,pse,1981,2471
34886,pse,1982,2601
34887,pse,1983,2408
34888,pse,1984,2435
34889,pse,1985,2329
34890,pse,1986,2675
34891,pse,1987,2498
34892,pse,1988,2358
34893,pse,1989,2315
34894,pse,1990,2631
34895,pse,1991,2393
34896,pse,1992,2813
34897,pse,1993,2954
34898,pse,1994,3236
34899,pse,1995,3315
34900,pse,1996,3208
34901,pse,1997,3518
34902,pse,1998,3920
34903,pse,1999,4138
34904,pse,2000,3688
34905,pse,2001,3261
34906,pse,2002,2781
34907,pse,2003,3091
34908,pse,2004,3325
34909,pse,2005,3591
34910,pse,2006,3364
34911,pse,2007,3495
34912,pse,2008,3607
34913,pse,2009,3816
34914,pse,2010,4019
34915,pse,2011,4406
34916,pse,2012,4569
34917,pse,2013,4559
34918,pse,2014,4445
34919,pse,2015,4494
34920,pse,2016,4601
34921,pse,2017,4652
34922,pse,2018,4667
34923,pse,2019,4671
34924,pse,2020,4683
34925,pse,2021,4700
34926,pse,2022,4728
34927,pse,2023,4769
34928,pse,2024,4826
34929,pse,2025,4886
34930,pse,2026,4952
34931,pse,2027,5024
34932,pse,2028,5105
34933,pse,2029,5193
34934,pse,2030,5288
34935,pse,2031,5390
34936,pse,2032,5496
34937,pse,2033,5607
34938,pse,2034,5720
34939,pse,2035,5836
34940,pse,2036,5955
34941,pse,2037,6076
34942,pse,2038,6200
34943,pse,2039,6326
34944,pse,2040,6454
34945,qat,1800,1097
34946,qat,1801,1101
34947,qat,1802,1105
34948,qat,1803,1110
34949,qat,1804,1114
34950,qat,1805,1118
34951,qat,1806,1122
34952,qat,1807,1126
34953,qat,1808,1131
34954,qat,1809,1135
34955,qat,1810,1139
34956,qat,1811,1143
34957,qat,1812,1148
34958,qat,1813,1152
34959,qat,1814,1156
34960,qat,1815,1161
34961,qat,1816,1165
34962,qat,1817,1169
34963,qat,1818,1174
34964,qat,1819,1178
34965,qat,1820,1182
34966,qat,1821,1187
34967,qat,1822,1191
34968,qat,1823,1196
34969,qat,1824,1200
34970,qat,1825,1205
34971,qat,1826,1209
34972,qat,1827,1214
34973,qat,1828,1218
34974,qat,1829,1223
34975,qat,1830,1228
34976,qat,1831,1232
34977,qat,1832,1237
34978,qat,1833,1241
34979,qat,1834,1246
34980,qat,1835,1251
34981,qat,1836,1255
34982,qat,1837,1260
34983,qat,1838,1265
34984,qat,1839,1270
34985,qat,1840,1274
34986,qat,1841,1279
34987,qat,1842,1284
34988,qat,1843,1289
34989,qat,1844,1293
34990,qat,1845,1298
34991,qat,1846,1303
34992,qat,1847,1308
34993,qat,1848,1313
34994,qat,1849,1318
34995,qat,1850,1323
34996,qat,1851,1328
34997,qat,1852,1333
34998,qat,1853,1338
34999,qat,1854,1343
35000,qat,1855,1348
35001,qat,1856,1353
35002,qat,1857,1358
35003,qat,1858,1363
35004,qat,1859,1368
35005,qat,1860,1373
35006,qat,1861,1378
35007,qat,1862,1384
35008,qat,1863,1389
35009,qat,1864,1394
35010,qat,1865,1399
35011,qat,1866,1404
35012,qat,1867,1410
35013,qat,1868,1415
35014,qat,1869,1420
35015,qat,1870,1426
35016,qat,1871,1446
35017,qat,1872,1467
35018,qat,1873,1489
35019,qat,1874,1511
35020,qat,1875,1533
35021,qat,1876,1555
35022,qat,1877,1578
35023,qat,1878,1601
35024,qat,1879,1624
35025,qat,1880,1648
35026,qat,1881,1672
35027,qat,1882,1696
35028,qat,1883,1721
35029,qat,1884,1746
35030,qat,1885,1771
35031,qat,1886,1797
35032,qat,1887,1823
35033,qat,1888,1850
35034,qat,1889,1877
35035,qat,1890,1904
35036,qat,1891,1932
35037,qat,1892,1960
35038,qat,1893,1989
35039,qat,1894,2018
35040,qat,1895,2047
35041,qat,1896,2077
35042,qat,1897,2107
35043,qat,1898,2138
35044,qat,1899,2169
35045,qat,1900,2201
35046,qat,1901,2233
35047,qat,1902,2266
35048,qat,1903,2299
35049,qat,1904,2332
35050,qat,1905,2366
35051,qat,1906,2401
35052,qat,1907,2436
35053,qat,1908,2471
35054,qat,1909,2507
35055,qat,1910,2544
35056,qat,1911,2581
35057,qat,1912,2618
35058,qat,1913,2657
35059,qat,1914,2528
35060,qat,1915,2406
35061,qat,1916,2290
35062,qat,1917,2179
35063,qat,1918,2074
35064,qat,1919,2185
35065,qat,1920,2301
35066,qat,1921,2424
35067,qat,1922,2554
35068,qat,1923,2530
35069,qat,1924,2507
35070,qat,1925,2226
35071,qat,1926,2194
35072,qat,1927,2162
35073,qat,1928,2131
35074,qat,1929,1921
35075,qat,1930,1732
35076,qat,1931,1561
35077,qat,1932,1407
35078,qat,1933,1269
35079,qat,1934,1144
35080,qat,1935,1134
35081,qat,1936,1124
35082,qat,1937,1114
35083,qat,1938,1105
35084,qat,1939,1095
35085,qat,1940,1086
35086,qat,1941,1083
35087,qat,1942,1081
35088,qat,1943,1077
35089,qat,1944,1075
35090,qat,1945,1093
35091,qat,1946,1111
35092,qat,1947,1129
35093,qat,1948,1147
35094,qat,1949,1399
35095,qat,1950,1705
35096,qat,1951,2078
35097,qat,1952,2632
35098,qat,1953,3333
35099,qat,1954,4222
35100,qat,1955,5347
35101,qat,1956,6771
35102,qat,1957,8575
35103,qat,1958,10860
35104,qat,1959,13751
35105,qat,1960,17412
35106,qat,1961,21925
35107,qat,1962,27603
35108,qat,1963,34750
35109,qat,1964,43746
35110,qat,1965,55066
35111,qat,1966,69310
35112,qat,1967,87233
35113,qat,1968,109785
35114,qat,1969,138156
35115,qat,1970,173848
35116,qat,1971,174338
35117,qat,1972,176115
35118,qat,1973,177977
35119,qat,1974,173432
35120,qat,1975,170626
35121,qat,1976,173783
35122,qat,1977,152545
35123,qat,1978,156748
35124,qat,1979,153362
35125,qat,1980,138407
35126,qat,1981,125146
35127,qat,1982,103593
35128,qat,1983,90577
35129,qat,1984,85367
35130,qat,1985,76390
35131,qat,1986,74548
35132,qat,1987,69811
35133,qat,1988,69896
35134,qat,1989,70866
35135,qat,1990,70570
35136,qat,1991,67824
35137,qat,1992,74286
35138,qat,1993,72418
35139,qat,1994,72644
35140,qat,1995,73466
35141,qat,1996,75380
35142,qat,1997,95747
35143,qat,1998,103428
35144,qat,1999,104257
35145,qat,2000,108287
35146,qat,2001,108384
35147,qat,2002,111482
35148,qat,2003,108689
35149,qat,2004,117271
35150,qat,2005,109732
35151,qat,2006,117156
35152,qat,2007,116023
35153,qat,2008,115779
35154,qat,2009,112526
35155,qat,2010,119974
35156,qat,2011,124025
35157,qat,2012,120366
35158,qat,2013,118118
35159,qat,2014,116694
35160,qat,2015,115940
35161,qat,2016,114456
35162,qat,2017,113262
35163,qat,2018,112532
35164,qat,2019,113331
35165,qat,2020,116162
35166,qat,2021,119374
35167,qat,2022,121883
35168,qat,2023,124125
35169,qat,2024,127322
35170,qat,2025,130560
35171,qat,2026,133801
35172,qat,2027,137014
35173,qat,2028,140184
35174,qat,2029,143309
35175,qat,2030,146403
35176,qat,2031,149487
35177,qat,2032,152583
35178,qat,2033,155713
35179,qat,2034,158890
35180,qat,2035,162126
35181,qat,2036,165424
35182,qat,2037,168788
35183,qat,2038,172221
35184,qat,2039,175724
35185,qat,2040,179297
35186,rou,1800,377
35187,rou,1801,377
35188,rou,1802,377
35189,rou,1803,377
35190,rou,1804,377
35191,rou,1805,377
35192,rou,1806,377
35193,rou,1807,377
35194,rou,1808,377
35195,rou,1809,377
35196,rou,1810,377
35197,rou,1811,377
35198,rou,1812,378
35199,rou,1813,378
35200,rou,1814,378
35201,rou,1815,378
35202,rou,1816,378
35203,rou,1817,378
35204,rou,1818,378
35205,rou,1819,378
35206,rou,1820,378
35207,rou,1821,383
35208,rou,1822,388
35209,rou,1823,394
35210,rou,1824,399
35211,rou,1825,404
35212,rou,1826,410
35213,rou,1827,416
35214,rou,1828,421
35215,rou,1829,427
35216,rou,1830,433
35217,rou,1831,439
35218,rou,1832,445
35219,rou,1833,451
35220,rou,1834,458
35221,rou,1835,464
35222,rou,1836,470
35223,rou,1837,476
35224,rou,1838,483
35225,rou,1839,490
35226,rou,1840,497
35227,rou,1841,503
35228,rou,1842,510
35229,rou,1843,518
35230,rou,1844,525
35231,rou,1845,532
35232,rou,1846,539
35233,rou,1847,547
35234,rou,1848,554
35235,rou,1849,561
35236,rou,1850,569
35237,rou,1851,577
35238,rou,1852,585
35239,rou,1853,593
35240,rou,1854,601
35241,rou,1855,610
35242,rou,1856,618
35243,rou,1857,627
35244,rou,1858,635
35245,rou,1859,644
35246,rou,1860,653
35247,rou,1861,662
35248,rou,1862,671
35249,rou,1863,730
35250,rou,1864,750
35251,rou,1865,575
35252,rou,1866,575
35253,rou,1867,696
35254,rou,1868,752
35255,rou,1869,680
35256,rou,1870,703
35257,rou,1871,728
35258,rou,1872,727
35259,rou,1873,772
35260,rou,1874,760
35261,rou,1875,876
35262,rou,1876,838
35263,rou,1877,857
35264,rou,1878,883
35265,rou,1879,896
35266,rou,1880,1116
35267,rou,1881,831
35268,rou,1882,1091
35269,rou,1883,1005
35270,rou,1884,855
35271,rou,1885,1028
35272,rou,1886,1138
35273,rou,1887,1059
35274,rou,1888,1098
35275,rou,1889,1100
35276,rou,1890,1103
35277,rou,1891,1129
35278,rou,1892,1221
35279,rou,1893,1179
35280,rou,1894,1261
35281,rou,1895,1250
35282,rou,1896,1278
35283,rou,1897,1060
35284,rou,1898,1263
35285,rou,1899,879
35286,rou,1900,1198
35287,rou,1901,1246
35288,rou,1902,1209
35289,rou,1903,1234
35290,rou,1904,936
35291,rou,1905,1316
35292,rou,1906,1414
35293,rou,1907,1141
35294,rou,1908,1225
35295,rou,1909,1202
35296,rou,1910,1527
35297,rou,1911,1483
35298,rou,1912,1494
35299,rou,1913,1492
35300,rou,1914,1255
35301,rou,1915,1188
35302,rou,1916,1125
35303,rou,1917,1066
35304,rou,1918,1009
35305,rou,1919,956
35306,rou,1920,905
35307,rou,1921,981
35308,rou,1922,1091
35309,rou,1923,1179
35310,rou,1924,1179
35311,rou,1925,1189
35312,rou,1926,1299
35313,rou,1927,1296
35314,rou,1928,1258
35315,rou,1929,1326
35316,rou,1930,1306
35317,rou,1931,1328
35318,rou,1932,1203
35319,rou,1933,1211
35320,rou,1934,1222
35321,rou,1935,1312
35322,rou,1936,1348
35323,rou,1937,1397
35324,rou,1938,1366
35325,rou,1939,1385
35326,rou,1940,1345
35327,rou,1941,1385
35328,rou,1942,1281
35329,rou,1943,1451
35330,rou,1944,1100
35331,rou,1945,746
35332,rou,1946,727
35333,rou,1947,926
35334,rou,1948,2533
35335,rou,1949,1323
35336,rou,1950,1603
35337,rou,1951,2034
35338,rou,1952,2008
35339,rou,1953,2233
35340,rou,1954,2267
35341,rou,1955,2762
35342,rou,1956,2381
35343,rou,1957,2777
35344,rou,1958,2574
35345,rou,1959,2876
35346,rou,1960,3123
35347,rou,1961,3363
35348,rou,1962,3467
35349,rou,1963,3761
35350,rou,1964,4112
35351,rou,1965,4436
35352,rou,1966,4913
35353,rou,1967,5358
35354,rou,1968,5642
35355,rou,1969,5909
35356,rou,1970,6448
35357,rou,1971,6863
35358,rou,1972,7681
35359,rou,1973,8590
35360,rou,1974,8601
35361,rou,1975,8721
35362,rou,1976,9613
35363,rou,1977,10107
35364,rou,1978,10961
35365,rou,1979,11035
35366,rou,1980,11030
35367,rou,1981,10982
35368,rou,1982,11381
35369,rou,1983,12052
35370,rou,1984,12748
35371,rou,1985,12700
35372,rou,1986,12960
35373,rou,1987,13025
35374,rou,1988,12922
35375,rou,1989,12134
35376,rou,1990,11446
35377,rou,1991,10054
35378,rou,1992,9256
35379,rou,1993,9410
35380,rou,1994,9794
35381,rou,1995,10426
35382,rou,1996,10865
35383,rou,1997,10368
35384,rou,1998,10178
35385,rou,1999,10156
35386,rou,2000,10419
35387,rou,2001,11117
35388,rou,2002,11968
35389,rou,2003,12337
35390,rou,2004,13701
35391,rou,2005,14430
35392,rou,2006,15681
35393,rou,2007,17065
35394,rou,2008,18967
35395,rou,2009,18071
35396,rou,2010,17469
35397,rou,2011,17908
35398,rou,2012,18361
35399,rou,2013,19077
35400,rou,2014,19802
35401,rou,2015,20666
35402,rou,2016,21782
35403,rou,2017,23442
35404,rou,2018,24544
35405,rou,2019,25527
35406,rou,2020,26422
35407,rou,2021,27217
35408,rou,2022,28035
35409,rou,2023,28878
35410,rou,2024,29746
35411,rou,2025,30623
35412,rou,2026,31493
35413,rou,2027,32341
35414,rou,2028,33161
35415,rou,2029,33952
35416,rou,2030,34719
35417,rou,2031,35470
35418,rou,2032,36215
35419,rou,2033,36963
35420,rou,2034,37720
35421,rou,2035,38488
35422,rou,2036,39271
35423,rou,2037,40070
35424,rou,2038,40885
35425,rou,2039,41717
35426,rou,2040,42565
35427,rus,1800,1430
35428,rus,1801,1432
35429,rus,1802,1433
35430,rus,1803,1435
35431,rus,1804,1437
35432,rus,1805,1439
35433,rus,1806,1440
35434,rus,1807,1442
35435,rus,1808,1444
35436,rus,1809,1445
35437,rus,1810,1447
35438,rus,1811,1449
35439,rus,1812,1451
35440,rus,1813,1452
35441,rus,1814,1454
35442,rus,1815,1456
35443,rus,1816,1457
35444,rus,1817,1459
35445,rus,1818,1461
35446,rus,1819,1463
35447,rus,1820,1464
35448,rus,1821,1474
35449,rus,1822,1483
35450,rus,1823,1493
35451,rus,1824,1503
35452,rus,1825,1513
35453,rus,1826,1522
35454,rus,1827,1532
35455,rus,1828,1542
35456,rus,1829,1552
35457,rus,1830,1562
35458,rus,1831,1572
35459,rus,1832,1583
35460,rus,1833,1593
35461,rus,1834,1603
35462,rus,1835,1613
35463,rus,1836,1624
35464,rus,1837,1634
35465,rus,1838,1645
35466,rus,1839,1656
35467,rus,1840,1666
35468,rus,1841,1677
35469,rus,1842,1688
35470,rus,1843,1699
35471,rus,1844,1710
35472,rus,1845,1721
35473,rus,1846,1732
35474,rus,1847,1744
35475,rus,1848,1755
35476,rus,1849,1766
35477,rus,1850,1778
35478,rus,1851,1789
35479,rus,1852,1801
35480,rus,1853,1812
35481,rus,1854,1824
35482,rus,1855,1836
35483,rus,1856,1848
35484,rus,1857,1860
35485,rus,1858,1872
35486,rus,1859,1884
35487,rus,1860,1896
35488,rus,1861,1909
35489,rus,1862,1921
35490,rus,1863,1933
35491,rus,1864,1946
35492,rus,1865,1959
35493,rus,1866,1971
35494,rus,1867,1984
35495,rus,1868,1997
35496,rus,1869,2010
35497,rus,1870,2023
35498,rus,1871,2036
35499,rus,1872,2049
35500,rus,1873,2062
35501,rus,1874,2076
35502,rus,1875,2089
35503,rus,1876,2103
35504,rus,1877,2116
35505,rus,1878,2130
35506,rus,1879,2144
35507,rus,1880,2158
35508,rus,1881,2172
35509,rus,1882,2186
35510,rus,1883,2200
35511,rus,1884,2214
35512,rus,1885,2229
35513,rus,1886,2143
35514,rus,1887,2506
35515,rus,1888,2411
35516,rus,1889,2242
35517,rus,1890,2233
35518,rus,1891,2046
35519,rus,1892,2240
35520,rus,1893,2539
35521,rus,1894,2887
35522,rus,1895,2672
35523,rus,1896,2944
35524,rus,1897,2895
35525,rus,1898,2972
35526,rus,1899,3154
35527,rus,1900,3087
35528,rus,1901,3165
35529,rus,1902,3439
35530,rus,1903,3203
35531,rus,1904,3542
35532,rus,1905,3136
35533,rus,1906,2997
35534,rus,1907,2881
35535,rus,1908,3146
35536,rus,1909,3267
35537,rus,1910,3487
35538,rus,1911,3222
35539,rus,1912,3481
35540,rus,1913,3658
35541,rus,1914,3494
35542,rus,1915,3596
35543,rus,1916,3198
35544,rus,1917,2808
35545,rus,1918,1719
35546,rus,1919,1482
35547,rus,1920,1489
